"","entire_name","ctr_cd","ctr_ty","org","zipcode","age_category","age_category_percent"
"1054","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","LI",15240,"age_50_64_allc2",47.540983607
"1055","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","LI",15240,"age_65_69_allc2",26.229508197
"1056","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","LI",15240,"age_70_allc2",3.2786885246
"1057","VA Portland Health Care System (ORVA)","ORVA","TX1","LI",97239,"age_2_11_allc2",0
"1058","VA Portland Health Care System (ORVA)","ORVA","TX1","LI",97239,"age_12_17_allc2",0
"1059","VA Portland Health Care System (ORVA)","ORVA","TX1","LI",97239,"age_2_allc2",0
"1060","VA Portland Health Care System (ORVA)","ORVA","TX1","LI",97239,"age_18_34_allc2",0
"1061","VA Portland Health Care System (ORVA)","ORVA","TX1","LI",97239,"age_35_49_allc2",10
"1062","VA Portland Health Care System (ORVA)","ORVA","TX1","LI",97239,"age_50_64_allc2",70
"1063","VA Portland Health Care System (ORVA)","ORVA","TX1","LI",97239,"age_65_69_allc2",20
"1064","VA Portland Health Care System (ORVA)","ORVA","TX1","LI",97239,"age_70_allc2",0
"1065","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","LI",37232,"age_2_11_allc2",0
"1066","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","LI",37232,"age_12_17_allc2",1.7341040462
"1067","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","LI",37232,"age_2_allc2",1.1560693642
"1068","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","LI",37232,"age_18_34_allc2",4.0462427746
"1069","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","LI",37232,"age_35_49_allc2",13.294797688
"1070","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","LI",37232,"age_50_64_allc2",54.913294798
"1071","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","LI",37232,"age_65_69_allc2",19.653179191
"1072","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","LI",37232,"age_70_allc2",5.2023121387
"1073","Westchester Medical Center (NYWC)","NYWC","TX1","LI",10595,"age_2_11_allc2",0
"1074","Westchester Medical Center (NYWC)","NYWC","TX1","LI",10595,"age_12_17_allc2",1.9230769231
"1075","Westchester Medical Center (NYWC)","NYWC","TX1","LI",10595,"age_2_allc2",0.9615384615
"1076","Westchester Medical Center (NYWC)","NYWC","TX1","LI",10595,"age_18_34_allc2",4.8076923077
"1077","Westchester Medical Center (NYWC)","NYWC","TX1","LI",10595,"age_35_49_allc2",19.230769231
"1078","Westchester Medical Center (NYWC)","NYWC","TX1","LI",10595,"age_50_64_allc2",58.653846154
"1079","Westchester Medical Center (NYWC)","NYWC","TX1","LI",10595,"age_65_69_allc2",10.576923077
"1080","Westchester Medical Center (NYWC)","NYWC","TX1","LI",10595,"age_70_allc2",3.8461538462
"1081","William Beaumont Hospital (MIBH)","MIBH","TX1","LI",48073,"age_2_11_allc2",0
"1082","William Beaumont Hospital (MIBH)","MIBH","TX1","LI",48073,"age_12_17_allc2",0
"1083","William Beaumont Hospital (MIBH)","MIBH","TX1","LI",48073,"age_2_allc2",0
"1084","William Beaumont Hospital (MIBH)","MIBH","TX1","LI",48073,"age_18_34_allc2",7.5
"1085","William Beaumont Hospital (MIBH)","MIBH","TX1","LI",48073,"age_35_49_allc2",12.5
"1086","William Beaumont Hospital (MIBH)","MIBH","TX1","LI",48073,"age_50_64_allc2",42.5
"1087","William Beaumont Hospital (MIBH)","MIBH","TX1","LI",48073,"age_65_69_allc2",25
"1088","William Beaumont Hospital (MIBH)","MIBH","TX1","LI",48073,"age_70_allc2",12.5
"1089","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","LI",71103,"age_2_11_allc2",0
"1090","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","LI",71103,"age_12_17_allc2",0
"1091","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","LI",71103,"age_2_allc2",0
"1092","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","LI",71103,"age_18_34_allc2",8.4745762712
"1093","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","LI",71103,"age_35_49_allc2",11.86440678
"1094","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","LI",71103,"age_50_64_allc2",59.322033898
"1095","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","LI",71103,"age_65_69_allc2",20.338983051
"1096","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","LI",71103,"age_70_allc2",0
"1097","Yale New Haven Hospital (CTYN)","CTYN","TX1","LI",6510,"age_2_11_allc2",0.78125
"1098","Yale New Haven Hospital (CTYN)","CTYN","TX1","LI",6510,"age_12_17_allc2",2.34375
"1099","Yale New Haven Hospital (CTYN)","CTYN","TX1","LI",6510,"age_2_allc2",3.125
"1100","Yale New Haven Hospital (CTYN)","CTYN","TX1","LI",6510,"age_18_34_allc2",6.25
"1101","Yale New Haven Hospital (CTYN)","CTYN","TX1","LI",6510,"age_35_49_allc2",10.15625
"1102","Yale New Haven Hospital (CTYN)","CTYN","TX1","LI",6510,"age_50_64_allc2",57.8125
"1103","Yale New Haven Hospital (CTYN)","CTYN","TX1","LI",6510,"age_65_69_allc2",17.1875
"1104","Yale New Haven Hospital (CTYN)","CTYN","TX1","LI",6510,"age_70_allc2",2.34375
