"","entire_name","ctr_cd","ctr_ty","zipcode","age_category","age_category_percent"
"1123","Riverside Community Hospital (CARC)","CARC","TX1",92501,"age_2_allc2",0
"1124","Riverside Community Hospital (CARC)","CARC","TX1",92501,"age_18_34_allc2",9.0395480226
"1125","Riverside Community Hospital (CARC)","CARC","TX1",92501,"age_35_49_allc2",19.209039548
"1126","Riverside Community Hospital (CARC)","CARC","TX1",92501,"age_50_64_allc2",51.97740113
"1127","Riverside Community Hospital (CARC)","CARC","TX1",92501,"age_65_69_allc2",15.81920904
"1128","Riverside Community Hospital (CARC)","CARC","TX1",92501,"age_70_allc2",3.9548022599
"1129","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_2_11_allc2",0
"1130","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_12_17_allc2",0.406504065
"1131","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_2_allc2",0
"1132","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_18_34_allc2",9.3495934959
"1133","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_35_49_allc2",25.203252033
"1134","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_50_64_allc2",45.12195122
"1135","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_65_69_allc2",14.227642276
"1136","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_70_allc2",5.6910569106
"1137","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_2_11_allc2",0.4944375773
"1138","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_12_17_allc2",0.3708281829
"1139","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_2_allc2",0.2472187886
"1140","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_18_34_allc2",9.8887515451
"1141","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_35_49_allc2",21.631644005
"1142","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_50_64_allc2",46.724351051
"1143","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_65_69_allc2",16.563658838
"1144","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_70_allc2",4.0791100124
"1145","Rush University Medical Center (ILPL)","ILPL","TX1",60612,"age_2_11_allc2",0
"1146","Rush University Medical Center (ILPL)","ILPL","TX1",60612,"age_12_17_allc2",0.2283105023
"1147","Rush University Medical Center (ILPL)","ILPL","TX1",60612,"age_2_allc2",0
"1148","Rush University Medical Center (ILPL)","ILPL","TX1",60612,"age_18_34_allc2",11.415525114
"1149","Rush University Medical Center (ILPL)","ILPL","TX1",60612,"age_35_49_allc2",31.96347032
"1150","Rush University Medical Center (ILPL)","ILPL","TX1",60612,"age_50_64_allc2",37.214611872
"1151","Rush University Medical Center (ILPL)","ILPL","TX1",60612,"age_65_69_allc2",12.100456621
"1152","Rush University Medical Center (ILPL)","ILPL","TX1",60612,"age_70_allc2",7.0776255708
"1153","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1",32504,"age_2_11_allc2",0
"1154","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1",32504,"age_12_17_allc2",0
"1155","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1",32504,"age_2_allc2",0
"1156","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1",32504,"age_18_34_allc2",8.5714285714
"1157","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1",32504,"age_35_49_allc2",30.857142857
"1158","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1",32504,"age_50_64_allc2",38.285714286
"1159","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1",32504,"age_65_69_allc2",14.857142857
"1160","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1",32504,"age_70_allc2",7.4285714286
"1161","Saint Barnabas Medical Center (NJSB)","NJSB","TX1",7039,"age_2_11_allc2",0.782778865
"1162","Saint Barnabas Medical Center (NJSB)","NJSB","TX1",7039,"age_12_17_allc2",2.2178734508
"1163","Saint Barnabas Medical Center (NJSB)","NJSB","TX1",7039,"age_2_allc2",0.1304631442
"1164","Saint Barnabas Medical Center (NJSB)","NJSB","TX1",7039,"age_18_34_allc2",7.5016307893
"1165","Saint Barnabas Medical Center (NJSB)","NJSB","TX1",7039,"age_35_49_allc2",28.506196999
"1166","Saint Barnabas Medical Center (NJSB)","NJSB","TX1",7039,"age_50_64_allc2",47.814742335
"1167","Saint Barnabas Medical Center (NJSB)","NJSB","TX1",7039,"age_65_69_allc2",11.350293542
"1168","Saint Barnabas Medical Center (NJSB)","NJSB","TX1",7039,"age_70_allc2",1.6960208741
"1169","Saint Francis Hospital (OKSF)","OKSF","TX1",74136,"age_2_11_allc2",0
"1170","Saint Francis Hospital (OKSF)","OKSF","TX1",74136,"age_12_17_allc2",0
"1171","Saint Francis Hospital (OKSF)","OKSF","TX1",74136,"age_2_allc2",0
"1172","Saint Francis Hospital (OKSF)","OKSF","TX1",74136,"age_18_34_allc2",4.347826087
"1173","Saint Francis Hospital (OKSF)","OKSF","TX1",74136,"age_35_49_allc2",30.434782609
"1174","Saint Francis Hospital (OKSF)","OKSF","TX1",74136,"age_50_64_allc2",43.47826087
"1175","Saint Francis Hospital (OKSF)","OKSF","TX1",74136,"age_65_69_allc2",17.391304348
"1176","Saint Francis Hospital (OKSF)","OKSF","TX1",74136,"age_70_allc2",4.347826087
"1177","Saint Joseph Hospital (CASJ)","CASJ","TX1",92868,"age_2_11_allc2",0
"1178","Saint Joseph Hospital (CASJ)","CASJ","TX1",92868,"age_12_17_allc2",0.6024096386
"1179","Saint Joseph Hospital (CASJ)","CASJ","TX1",92868,"age_2_allc2",0
"1180","Saint Joseph Hospital (CASJ)","CASJ","TX1",92868,"age_18_34_allc2",12.65060241
"1181","Saint Joseph Hospital (CASJ)","CASJ","TX1",92868,"age_35_49_allc2",24.096385542
"1182","Saint Joseph Hospital (CASJ)","CASJ","TX1",92868,"age_50_64_allc2",42.771084337
"1183","Saint Joseph Hospital (CASJ)","CASJ","TX1",92868,"age_65_69_allc2",15.662650602
"1184","Saint Joseph Hospital (CASJ)","CASJ","TX1",92868,"age_70_allc2",4.2168674699
"1185","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_2_11_allc2",0
"1186","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_12_17_allc2",0
"1187","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_2_allc2",0
"1188","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_18_34_allc2",5.4054054054
"1189","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_35_49_allc2",21.171171171
"1190","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_50_64_allc2",46.846846847
"1191","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_65_69_allc2",16.666666667
"1192","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_70_allc2",9.9099099099
"1193","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1",58501,"age_2_11_allc2",0
"1194","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1",58501,"age_12_17_allc2",0
"1195","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1",58501,"age_2_allc2",0
"1196","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1",58501,"age_18_34_allc2",10.112359551
"1197","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1",58501,"age_35_49_allc2",13.483146067
"1198","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1",58501,"age_50_64_allc2",52.808988764
"1199","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1",58501,"age_65_69_allc2",19.101123596
"1200","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1",58501,"age_70_allc2",4.4943820225
"1201","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1",57117,"age_2_11_allc2",0
"1202","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1",57117,"age_12_17_allc2",0
"1203","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1",57117,"age_2_allc2",0
"1204","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1",57117,"age_18_34_allc2",9.2783505155
"1205","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1",57117,"age_35_49_allc2",28.865979381
"1206","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1",57117,"age_50_64_allc2",35.051546392
"1207","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1",57117,"age_65_69_allc2",16.494845361
"1208","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1",57117,"age_70_allc2",10.309278351
"1209","Sanford Medical Center Fargo (NDSL)","NDSL","TX1",58104,"age_2_11_allc2",0
"1210","Sanford Medical Center Fargo (NDSL)","NDSL","TX1",58104,"age_12_17_allc2",0
"1211","Sanford Medical Center Fargo (NDSL)","NDSL","TX1",58104,"age_2_allc2",0
"1212","Sanford Medical Center Fargo (NDSL)","NDSL","TX1",58104,"age_18_34_allc2",3.3898305085
"1213","Sanford Medical Center Fargo (NDSL)","NDSL","TX1",58104,"age_35_49_allc2",30.508474576
"1214","Sanford Medical Center Fargo (NDSL)","NDSL","TX1",58104,"age_50_64_allc2",45.762711864
"1215","Sanford Medical Center Fargo (NDSL)","NDSL","TX1",58104,"age_65_69_allc2",13.559322034
"1216","Sanford Medical Center Fargo (NDSL)","NDSL","TX1",58104,"age_70_allc2",6.7796610169
"1217","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_2_11_allc2",0
"1218","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_12_17_allc2",0
"1219","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_2_allc2",0
"1220","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_18_34_allc2",9.9415204678
"1221","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_35_49_allc2",36.257309942
"1222","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_50_64_allc2",39.18128655
"1223","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_65_69_allc2",11.111111111
"1224","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_70_allc2",3.5087719298
"1225","Scripps Green Hospital (CAGH)","CAGH","TX1",92037,"age_2_11_allc2",0
"1226","Scripps Green Hospital (CAGH)","CAGH","TX1",92037,"age_12_17_allc2",0
"1227","Scripps Green Hospital (CAGH)","CAGH","TX1",92037,"age_2_allc2",0
"1228","Scripps Green Hospital (CAGH)","CAGH","TX1",92037,"age_18_34_allc2",8.7053571429
"1229","Scripps Green Hospital (CAGH)","CAGH","TX1",92037,"age_35_49_allc2",25.669642857
"1230","Scripps Green Hospital (CAGH)","CAGH","TX1",92037,"age_50_64_allc2",41.071428571
"1231","Scripps Green Hospital (CAGH)","CAGH","TX1",92037,"age_65_69_allc2",14.732142857
"1232","Scripps Green Hospital (CAGH)","CAGH","TX1",92037,"age_70_allc2",9.8214285714
"1233","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_2_11_allc2",36.363636364
"1234","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_12_17_allc2",52.727272727
"1235","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_2_allc2",5.4545454545
"1236","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_18_34_allc2",5.4545454545
"1237","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_35_49_allc2",0
"1238","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_50_64_allc2",0
"1239","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_65_69_allc2",0
"1240","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_70_allc2",0
"1241","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_2_11_allc2",0
"1242","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_12_17_allc2",0
"1243","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_2_allc2",0
"1244","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_18_34_allc2",12.610619469
"1245","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_35_49_allc2",25.663716814
"1246","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_50_64_allc2",49.778761062
"1247","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_65_69_allc2",11.725663717
"1248","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_70_allc2",0.2212389381
"1249","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_2_11_allc2",0
"1250","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_12_17_allc2",0
"1251","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_2_allc2",0
"1252","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_18_34_allc2",13.147410359
"1253","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_35_49_allc2",27.689243028
"1254","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_50_64_allc2",50.597609562
"1255","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_65_69_allc2",7.171314741
"1256","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_70_allc2",1.3944223108
"1257","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1",63104,"age_2_11_allc2",0
"1258","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1",63104,"age_12_17_allc2",0
"1259","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1",63104,"age_2_allc2",0
"1260","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1",63104,"age_18_34_allc2",10.714285714
"1261","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1",63104,"age_35_49_allc2",26.19047619
"1262","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1",63104,"age_50_64_allc2",44.642857143
"1263","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1",63104,"age_65_69_allc2",12.5
"1264","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1",63104,"age_70_allc2",5.9523809524
"1265","St John Hospital and Medical Center (MISJ)","MISJ","TX1",48236,"age_2_11_allc2",0
"1266","St John Hospital and Medical Center (MISJ)","MISJ","TX1",48236,"age_12_17_allc2",0
"1267","St John Hospital and Medical Center (MISJ)","MISJ","TX1",48236,"age_2_allc2",0
"1268","St John Hospital and Medical Center (MISJ)","MISJ","TX1",48236,"age_18_34_allc2",9.3264248705
"1269","St John Hospital and Medical Center (MISJ)","MISJ","TX1",48236,"age_35_49_allc2",30.569948187
"1270","St John Hospital and Medical Center (MISJ)","MISJ","TX1",48236,"age_50_64_allc2",48.704663212
"1271","St John Hospital and Medical Center (MISJ)","MISJ","TX1",48236,"age_65_69_allc2",9.8445595855
"1272","St John Hospital and Medical Center (MISJ)","MISJ","TX1",48236,"age_70_allc2",1.5544041451
"1273","St John Medical Center (OKSJ)","OKSJ","TX1",74104,"age_2_11_allc2",0
"1274","St John Medical Center (OKSJ)","OKSJ","TX1",74104,"age_12_17_allc2",0
"1275","St John Medical Center (OKSJ)","OKSJ","TX1",74104,"age_2_allc2",0
"1276","St John Medical Center (OKSJ)","OKSJ","TX1",74104,"age_18_34_allc2",12.408759124
"1277","St John Medical Center (OKSJ)","OKSJ","TX1",74104,"age_35_49_allc2",30.656934307
"1278","St John Medical Center (OKSJ)","OKSJ","TX1",74104,"age_50_64_allc2",43.065693431
"1279","St John Medical Center (OKSJ)","OKSJ","TX1",74104,"age_65_69_allc2",10.218978102
"1280","St John Medical Center (OKSJ)","OKSJ","TX1",74104,"age_70_allc2",3.6496350365
"1281","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_2_11_allc2",0
"1282","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_12_17_allc2",0
"1283","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_2_allc2",0
"1284","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_18_34_allc2",5.504587156
"1285","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_35_49_allc2",19.266055046
"1286","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_50_64_allc2",44.036697248
"1287","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_65_69_allc2",23.394495413
"1288","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_70_allc2",7.7981651376
"1289","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_2_11_allc2",0
"1290","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_12_17_allc2",0
"1291","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_2_allc2",0
"1292","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_18_34_allc2",12.790697674
"1293","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_35_49_allc2",25.19379845
"1294","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_50_64_allc2",37.209302326
"1295","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_65_69_allc2",14.341085271
"1296","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_70_allc2",10.465116279
"1297","St. Christopher's Hospital for Children (PASC)","PASC","TX1",19134,"age_2_11_allc2",33.333333333
"1298","St. Christopher's Hospital for Children (PASC)","PASC","TX1",19134,"age_12_17_allc2",66.666666667
"1299","St. Christopher's Hospital for Children (PASC)","PASC","TX1",19134,"age_2_allc2",0
"1300","St. Christopher's Hospital for Children (PASC)","PASC","TX1",19134,"age_18_34_allc2",0
"1301","St. Christopher's Hospital for Children (PASC)","PASC","TX1",19134,"age_35_49_allc2",0
"1302","St. Christopher's Hospital for Children (PASC)","PASC","TX1",19134,"age_50_64_allc2",0
"1303","St. Christopher's Hospital for Children (PASC)","PASC","TX1",19134,"age_65_69_allc2",0
"1304","St. Christopher's Hospital for Children (PASC)","PASC","TX1",19134,"age_70_allc2",0
"1305","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1",85013,"age_2_11_allc2",0
"1306","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1",85013,"age_12_17_allc2",0
"1307","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1",85013,"age_2_allc2",0
"1308","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1",85013,"age_18_34_allc2",8.3333333333
"1309","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1",85013,"age_35_49_allc2",26.666666667
"1310","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1",85013,"age_50_64_allc2",41.666666667
"1311","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1",85013,"age_65_69_allc2",12.5
"1312","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1",85013,"age_70_allc2",10.833333333
"1313","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_2_11_allc2",75
"1314","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_12_17_allc2",25
"1315","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_2_allc2",0
"1316","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_18_34_allc2",0
"1317","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_35_49_allc2",0
"1318","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_50_64_allc2",0
"1319","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_65_69_allc2",0
"1320","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_70_allc2",0
"1321","St. Vincent Medical Center (CASV)","CASV","TX1",90057,"age_2_11_allc2",0
"1322","St. Vincent Medical Center (CASV)","CASV","TX1",90057,"age_12_17_allc2",0
"1323","St. Vincent Medical Center (CASV)","CASV","TX1",90057,"age_2_allc2",0
"1324","St. Vincent Medical Center (CASV)","CASV","TX1",90057,"age_18_34_allc2",10.769230769
"1325","St. Vincent Medical Center (CASV)","CASV","TX1",90057,"age_35_49_allc2",29.230769231
"1326","St. Vincent Medical Center (CASV)","CASV","TX1",90057,"age_50_64_allc2",53.230769231
"1327","St. Vincent Medical Center (CASV)","CASV","TX1",90057,"age_65_69_allc2",6.4615384615
"1328","St. Vincent Medical Center (CASV)","CASV","TX1",90057,"age_70_allc2",0.3076923077
"1329","Stanford Health Care (CASU)","CASU","TX1",94305,"age_2_11_allc2",0
"1330","Stanford Health Care (CASU)","CASU","TX1",94305,"age_12_17_allc2",0
"1331","Stanford Health Care (CASU)","CASU","TX1",94305,"age_2_allc2",0
"1332","Stanford Health Care (CASU)","CASU","TX1",94305,"age_18_34_allc2",14.593175853
"1333","Stanford Health Care (CASU)","CASU","TX1",94305,"age_35_49_allc2",28.13648294
"1334","Stanford Health Care (CASU)","CASU","TX1",94305,"age_50_64_allc2",43.727034121
"1335","Stanford Health Care (CASU)","CASU","TX1",94305,"age_65_69_allc2",10.603674541
"1336","Stanford Health Care (CASU)","CASU","TX1",94305,"age_70_allc2",2.9396325459
"1337","State University of New York Upstate Medical University (NYUM)","NYUM","TX1",13210,"age_2_11_allc2",0
"1338","State University of New York Upstate Medical University (NYUM)","NYUM","TX1",13210,"age_12_17_allc2",0.6191950464
"1339","State University of New York Upstate Medical University (NYUM)","NYUM","TX1",13210,"age_2_allc2",0
"1340","State University of New York Upstate Medical University (NYUM)","NYUM","TX1",13210,"age_18_34_allc2",11.764705882
"1341","State University of New York Upstate Medical University (NYUM)","NYUM","TX1",13210,"age_35_49_allc2",22.291021672
"1342","State University of New York Upstate Medical University (NYUM)","NYUM","TX1",13210,"age_50_64_allc2",44.582043344
"1343","State University of New York Upstate Medical University (NYUM)","NYUM","TX1",13210,"age_65_69_allc2",11.145510836
"1344","State University of New York Upstate Medical University (NYUM)","NYUM","TX1",13210,"age_70_allc2",9.5975232198
"1345","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1",11203,"age_2_11_allc2",0
"1346","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1",11203,"age_12_17_allc2",0.5586592179
"1347","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1",11203,"age_2_allc2",0
"1348","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1",11203,"age_18_34_allc2",11.173184358
"1349","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1",11203,"age_35_49_allc2",29.05027933
"1350","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1",11203,"age_50_64_allc2",45.810055866
"1351","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1",11203,"age_65_69_allc2",11.452513966
"1352","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1",11203,"age_70_allc2",1.9553072626
"1353","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_2_11_allc2",0
"1354","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_12_17_allc2",0.9546539379
"1355","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_2_allc2",0
"1356","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_18_34_allc2",10.262529833
"1357","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_35_49_allc2",25.298329356
"1358","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_50_64_allc2",43.436754177
"1359","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_65_69_allc2",13.8424821
"1360","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_70_allc2",6.2052505967
"1361","Swedish Medical Center (WASM)","WASM","TX1",98122,"age_2_11_allc2",0
"1362","Swedish Medical Center (WASM)","WASM","TX1",98122,"age_12_17_allc2",0
"1363","Swedish Medical Center (WASM)","WASM","TX1",98122,"age_2_allc2",0
"1364","Swedish Medical Center (WASM)","WASM","TX1",98122,"age_18_34_allc2",8.1300813008
"1365","Swedish Medical Center (WASM)","WASM","TX1",98122,"age_35_49_allc2",28.25203252
"1366","Swedish Medical Center (WASM)","WASM","TX1",98122,"age_50_64_allc2",44.105691057
"1367","Swedish Medical Center (WASM)","WASM","TX1",98122,"age_65_69_allc2",12.398373984
"1368","Swedish Medical Center (WASM)","WASM","TX1",98122,"age_70_allc2",7.1138211382
"1369","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_2_11_allc2",0.8274231678
"1370","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_12_17_allc2",0.9456264775
"1371","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_2_allc2",0
"1372","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_18_34_allc2",9.8108747045
"1373","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_35_49_allc2",27.423167849
"1374","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_50_64_allc2",40.898345154
"1375","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_65_69_allc2",12.529550827
"1376","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_70_allc2",7.5650118203
"1377","Temple University Hospital (PATU)","PATU","TX1",19140,"age_2_11_allc2",0
"1378","Temple University Hospital (PATU)","PATU","TX1",19140,"age_12_17_allc2",0
"1379","Temple University Hospital (PATU)","PATU","TX1",19140,"age_2_allc2",0
"1380","Temple University Hospital (PATU)","PATU","TX1",19140,"age_18_34_allc2",8.1232492997
"1381","Temple University Hospital (PATU)","PATU","TX1",19140,"age_35_49_allc2",29.971988796
"1382","Temple University Hospital (PATU)","PATU","TX1",19140,"age_50_64_allc2",42.016806723
"1383","Temple University Hospital (PATU)","PATU","TX1",19140,"age_65_69_allc2",11.204481793
"1384","Temple University Hospital (PATU)","PATU","TX1",19140,"age_70_allc2",8.6834733894
"1385","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_2_11_allc2",45
"1386","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_12_17_allc2",35
"1387","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_2_allc2",7.5
"1388","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_18_34_allc2",12.5
"1389","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_35_49_allc2",0
"1390","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_50_64_allc2",0
"1391","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_65_69_allc2",0
"1392","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_70_allc2",0
"1393","Texas Health Harris Methodist Fort Worth Hospital (TXFW)","TXFW","TX1",76104,"age_2_11_allc2",0
"1394","Texas Health Harris Methodist Fort Worth Hospital (TXFW)","TXFW","TX1",76104,"age_12_17_allc2",0
"1395","Texas Health Harris Methodist Fort Worth Hospital (TXFW)","TXFW","TX1",76104,"age_2_allc2",0
"1396","Texas Health Harris Methodist Fort Worth Hospital (TXFW)","TXFW","TX1",76104,"age_18_34_allc2",11.764705882
"1397","Texas Health Harris Methodist Fort Worth Hospital (TXFW)","TXFW","TX1",76104,"age_35_49_allc2",33.333333333
