"","...2","entire_name","ctr_cd","ctr_ty","org","zipcode","race_category","race_category_percent"
"256",196,"Childrens Hospital Los Angeles (CACL)","CACL","TX1","Heart",90027,"White or Caucasian",16.666666667
"257",197,"Childrens Hospital Los Angeles (CACL)","CACL","TX1","Heart",90027,"Other",0
"258",198,"Childrens Hospital Los Angeles (CACL)","CACL","TX1","Heart",90027,"Unknown",0
"259",199,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Heart",33331,"Asian or Pacific Islander",0
"260",200,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Heart",33331,"Black or African American",20
"261",201,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Heart",33331,"Hispanic or Latinx",20
"262",202,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Heart",33331,"White or Caucasian",60
"263",203,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Heart",33331,"Other",0
"264",204,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Heart",33331,"Unknown",0
"265",205,"Duke University Hospital (NCDU)","NCDU","TX1","Heart",27710,"Asian or Pacific Islander",0
"266",206,"Duke University Hospital (NCDU)","NCDU","TX1","Heart",27710,"Black or African American",44.897959184
"267",207,"Duke University Hospital (NCDU)","NCDU","TX1","Heart",27710,"Hispanic or Latinx",4.0816326531
"268",208,"Duke University Hospital (NCDU)","NCDU","TX1","Heart",27710,"White or Caucasian",51.020408163
"269",209,"Duke University Hospital (NCDU)","NCDU","TX1","Heart",27710,"Other",0
"270",210,"Duke University Hospital (NCDU)","NCDU","TX1","Heart",27710,"Unknown",0
"271",211,"Emory University Hospital (GAEM)","GAEM","TX1","Heart",30322,"Asian or Pacific Islander",0
"272",212,"Emory University Hospital (GAEM)","GAEM","TX1","Heart",30322,"Black or African American",56.363636364
"273",213,"Emory University Hospital (GAEM)","GAEM","TX1","Heart",30322,"Hispanic or Latinx",1.8181818182
"274",214,"Emory University Hospital (GAEM)","GAEM","TX1","Heart",30322,"White or Caucasian",41.818181818
"275",215,"Emory University Hospital (GAEM)","GAEM","TX1","Heart",30322,"Other",0
"276",216,"Emory University Hospital (GAEM)","GAEM","TX1","Heart",30322,"Unknown",0
"277",217,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Heart",32803,"Asian or Pacific Islander",0
"278",218,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Heart",32803,"Black or African American",60
"279",219,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Heart",32803,"Hispanic or Latinx",20
"280",220,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Heart",32803,"White or Caucasian",20
"281",221,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Heart",32803,"Other",0
"282",222,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Heart",32803,"Unknown",0
"283",223,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Heart",53226,"Asian or Pacific Islander",0
"284",224,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Heart",53226,"Black or African American",23.076923077
"285",225,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Heart",53226,"Hispanic or Latinx",0
"286",226,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Heart",53226,"White or Caucasian",76.923076923
"287",227,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Heart",53226,"Other",0
"288",228,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Heart",53226,"Unknown",0
"289",229,"Hartford Hospital (CTHH)","CTHH","TX1","Heart",6102,"Asian or Pacific Islander",0
"290",230,"Hartford Hospital (CTHH)","CTHH","TX1","Heart",6102,"Black or African American",8.6956521739
"291",231,"Hartford Hospital (CTHH)","CTHH","TX1","Heart",6102,"Hispanic or Latinx",21.739130435
"292",232,"Hartford Hospital (CTHH)","CTHH","TX1","Heart",6102,"White or Caucasian",47.826086957
"293",233,"Hartford Hospital (CTHH)","CTHH","TX1","Heart",6102,"Other",21.739130435
"294",234,"Hartford Hospital (CTHH)","CTHH","TX1","Heart",6102,"Unknown",0
"295",235,"Henry Ford Hospital (MIHF)","MIHF","TX1","Heart",48202,"Asian or Pacific Islander",0
"296",236,"Henry Ford Hospital (MIHF)","MIHF","TX1","Heart",48202,"Black or African American",27.586206897
"297",237,"Henry Ford Hospital (MIHF)","MIHF","TX1","Heart",48202,"Hispanic or Latinx",0
"298",238,"Henry Ford Hospital (MIHF)","MIHF","TX1","Heart",48202,"White or Caucasian",72.413793103
"299",239,"Henry Ford Hospital (MIHF)","MIHF","TX1","Heart",48202,"Other",0
"300",240,"Henry Ford Hospital (MIHF)","MIHF","TX1","Heart",48202,"Unknown",0
"301",241,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Heart",19104,"Asian or Pacific Islander",1.4925373134
"302",242,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Heart",19104,"Black or African American",23.880597015
"303",243,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Heart",19104,"Hispanic or Latinx",4.4776119403
"304",244,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Heart",19104,"White or Caucasian",70.149253731
"305",245,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Heart",19104,"Other",0
"306",246,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Heart",19104,"Unknown",0
"307",247,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Heart",77030,"Asian or Pacific Islander",4.4117647059
"308",248,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Heart",77030,"Black or African American",26.470588235
"309",249,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Heart",77030,"Hispanic or Latinx",19.117647059
"310",250,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Heart",77030,"White or Caucasian",48.529411765
"311",251,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Heart",77030,"Other",1.4705882353
"312",252,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Heart",77030,"Unknown",0
"313",253,"Hunter Holmes McGuire Veterans Administration Medical Center (VAMV)","VAMV","TX1","Heart",NA,"Asian or Pacific Islander",0
"314",254,"Hunter Holmes McGuire Veterans Administration Medical Center (VAMV)","VAMV","TX1","Heart",NA,"Black or African American",46.153846154
"315",255,"Hunter Holmes McGuire Veterans Administration Medical Center (VAMV)","VAMV","TX1","Heart",NA,"Hispanic or Latinx",0
"316",256,"Hunter Holmes McGuire Veterans Administration Medical Center (VAMV)","VAMV","TX1","Heart",NA,"White or Caucasian",53.846153846
"317",257,"Hunter Holmes McGuire Veterans Administration Medical Center (VAMV)","VAMV","TX1","Heart",NA,"Other",0
"318",258,"Hunter Holmes McGuire Veterans Administration Medical Center (VAMV)","VAMV","TX1","Heart",NA,"Unknown",0
"319",259,"Indiana University Health (INIM)","INIM","TX1","Heart",46202,"Asian or Pacific Islander",0
"320",260,"Indiana University Health (INIM)","INIM","TX1","Heart",46202,"Black or African American",7.6923076923
"321",261,"Indiana University Health (INIM)","INIM","TX1","Heart",46202,"Hispanic or Latinx",0
"322",262,"Indiana University Health (INIM)","INIM","TX1","Heart",46202,"White or Caucasian",92.307692308
"323",263,"Indiana University Health (INIM)","INIM","TX1","Heart",46202,"Other",0
"324",264,"Indiana University Health (INIM)","INIM","TX1","Heart",46202,"Unknown",0
"325",265,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Heart",22042,"Asian or Pacific Islander",4.8780487805
"326",266,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Heart",22042,"Black or African American",43.902439024
"327",267,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Heart",22042,"Hispanic or Latinx",2.4390243902
"328",268,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Heart",22042,"White or Caucasian",48.780487805
"329",269,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Heart",22042,"Other",0
"330",270,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Heart",22042,"Unknown",0
"331",271,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Heart",73112,"Asian or Pacific Islander",0
"332",272,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Heart",73112,"Black or African American",31.818181818
"333",273,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Heart",73112,"Hispanic or Latinx",4.5454545455
"334",274,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Heart",73112,"White or Caucasian",59.090909091
"335",275,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Heart",73112,"Other",4.5454545455
"336",276,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Heart",73112,"Unknown",0
"337",277,"Intermountain Medical Center (UTLD)","UTLD","TX1","Heart",84107,"Asian or Pacific Islander",0
"338",278,"Intermountain Medical Center (UTLD)","UTLD","TX1","Heart",84107,"Black or African American",0
"339",279,"Intermountain Medical Center (UTLD)","UTLD","TX1","Heart",84107,"Hispanic or Latinx",0
"340",280,"Intermountain Medical Center (UTLD)","UTLD","TX1","Heart",84107,"White or Caucasian",100
"341",281,"Intermountain Medical Center (UTLD)","UTLD","TX1","Heart",84107,"Other",0
"342",282,"Intermountain Medical Center (UTLD)","UTLD","TX1","Heart",84107,"Unknown",0
"343",283,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Heart",33136,"Asian or Pacific Islander",0
"344",284,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Heart",33136,"Black or African American",37.837837838
"345",285,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Heart",33136,"Hispanic or Latinx",37.837837838
"346",286,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Heart",33136,"White or Caucasian",24.324324324
"347",287,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Heart",33136,"Other",0
"348",288,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Heart",33136,"Unknown",0
"349",289,"Jewish Hospital (KYJH)","KYJH","TX1","Heart",40202,"Asian or Pacific Islander",0
"350",290,"Jewish Hospital (KYJH)","KYJH","TX1","Heart",40202,"Black or African American",37.5
"351",291,"Jewish Hospital (KYJH)","KYJH","TX1","Heart",40202,"Hispanic or Latinx",0
"352",292,"Jewish Hospital (KYJH)","KYJH","TX1","Heart",40202,"White or Caucasian",62.5
"353",293,"Jewish Hospital (KYJH)","KYJH","TX1","Heart",40202,"Other",0
"354",294,"Jewish Hospital (KYJH)","KYJH","TX1","Heart",40202,"Unknown",0
"355",295,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Heart",21287,"Asian or Pacific Islander",5.1282051282
"356",296,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Heart",21287,"Black or African American",41.025641026
"357",297,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Heart",21287,"Hispanic or Latinx",7.6923076923
"358",298,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Heart",21287,"White or Caucasian",46.153846154
"359",299,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Heart",21287,"Other",0
"360",300,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Heart",21287,"Unknown",0
"361",301,"Keck Hospital of USC (CAUH)","CAUH","TX1","Heart",90033,"Asian or Pacific Islander",8.3333333333
"362",302,"Keck Hospital of USC (CAUH)","CAUH","TX1","Heart",90033,"Black or African American",16.666666667
"363",303,"Keck Hospital of USC (CAUH)","CAUH","TX1","Heart",90033,"Hispanic or Latinx",41.666666667
"364",304,"Keck Hospital of USC (CAUH)","CAUH","TX1","Heart",90033,"White or Caucasian",33.333333333
"365",305,"Keck Hospital of USC (CAUH)","CAUH","TX1","Heart",90033,"Other",0
"366",306,"Keck Hospital of USC (CAUH)","CAUH","TX1","Heart",90033,"Unknown",0
"367",307,"Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","Heart",38103,"Asian or Pacific Islander",0
"368",308,"Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","Heart",38103,"Black or African American",40
"369",309,"Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","Heart",38103,"Hispanic or Latinx",0
"370",310,"Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","Heart",38103,"White or Caucasian",60
"371",311,"Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","Heart",38103,"Other",0
"372",312,"Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","Heart",38103,"Unknown",0
"373",313,"Loma Linda University Medical Center (CALL)","CALL","TX1","Heart",92354,"Asian or Pacific Islander",0
"374",314,"Loma Linda University Medical Center (CALL)","CALL","TX1","Heart",92354,"Black or African American",7.1428571429
"375",315,"Loma Linda University Medical Center (CALL)","CALL","TX1","Heart",92354,"Hispanic or Latinx",64.285714286
"376",316,"Loma Linda University Medical Center (CALL)","CALL","TX1","Heart",92354,"White or Caucasian",14.285714286
"377",317,"Loma Linda University Medical Center (CALL)","CALL","TX1","Heart",92354,"Other",14.285714286
"378",318,"Loma Linda University Medical Center (CALL)","CALL","TX1","Heart",92354,"Unknown",0
"379",319,"Loyola University Medical Center (ILLU)","ILLU","TX1","Heart",60153,"Asian or Pacific Islander",0
"380",320,"Loyola University Medical Center (ILLU)","ILLU","TX1","Heart",60153,"Black or African American",37.037037037
"381",321,"Loyola University Medical Center (ILLU)","ILLU","TX1","Heart",60153,"Hispanic or Latinx",14.814814815
"382",322,"Loyola University Medical Center (ILLU)","ILLU","TX1","Heart",60153,"White or Caucasian",48.148148148
"383",323,"Loyola University Medical Center (ILLU)","ILLU","TX1","Heart",60153,"Other",0
"384",324,"Loyola University Medical Center (ILLU)","ILLU","TX1","Heart",60153,"Unknown",0
"385",325,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Heart",94304,"Asian or Pacific Islander",9.5238095238
"386",326,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Heart",94304,"Black or African American",19.047619048
"387",327,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Heart",94304,"Hispanic or Latinx",23.80952381
"388",328,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Heart",94304,"White or Caucasian",47.619047619
"389",329,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Heart",94304,"Other",0
"390",330,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Heart",94304,"Unknown",0
"391",331,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Heart",2114,"Asian or Pacific Islander",7.4074074074
"392",332,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Heart",2114,"Black or African American",7.4074074074
"393",333,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Heart",2114,"Hispanic or Latinx",11.111111111
"394",334,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Heart",2114,"White or Caucasian",74.074074074
"395",335,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Heart",2114,"Other",0
"396",336,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Heart",2114,"Unknown",0
"397",337,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Heart",32224,"Asian or Pacific Islander",0
"398",338,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Heart",32224,"Black or African American",48.648648649
"399",339,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Heart",32224,"Hispanic or Latinx",2.7027027027
"400",340,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Heart",32224,"White or Caucasian",48.648648649
"401",341,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Heart",32224,"Other",0
"402",342,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Heart",32224,"Unknown",0
"403",343,"Mayo Clinic Hospital (AZMC)","AZMC","TX1","Heart",85054,"Asian or Pacific Islander",0
"404",344,"Mayo Clinic Hospital (AZMC)","AZMC","TX1","Heart",85054,"Black or African American",13.043478261
"405",345,"Mayo Clinic Hospital (AZMC)","AZMC","TX1","Heart",85054,"Hispanic or Latinx",17.391304348
"406",346,"Mayo Clinic Hospital (AZMC)","AZMC","TX1","Heart",85054,"White or Caucasian",65.217391304
"407",347,"Mayo Clinic Hospital (AZMC)","AZMC","TX1","Heart",85054,"Other",4.347826087
"408",348,"Mayo Clinic Hospital (AZMC)","AZMC","TX1","Heart",85054,"Unknown",0
"409",349,"Medical City Dallas Hospital (TXHD)","TXHD","TX1","Heart",75230,"Asian or Pacific Islander",0
"410",350,"Medical City Dallas Hospital (TXHD)","TXHD","TX1","Heart",75230,"Black or African American",31.25
"411",351,"Medical City Dallas Hospital (TXHD)","TXHD","TX1","Heart",75230,"Hispanic or Latinx",12.5
"412",352,"Medical City Dallas Hospital (TXHD)","TXHD","TX1","Heart",75230,"White or Caucasian",56.25
"413",353,"Medical City Dallas Hospital (TXHD)","TXHD","TX1","Heart",75230,"Other",0
"414",354,"Medical City Dallas Hospital (TXHD)","TXHD","TX1","Heart",75230,"Unknown",0
"415",355,"Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","Heart",23219,"Asian or Pacific Islander",0
"416",356,"Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","Heart",23219,"Black or African American",47.619047619
"417",357,"Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","Heart",23219,"Hispanic or Latinx",2.380952381
"418",358,"Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","Heart",23219,"White or Caucasian",50
"419",359,"Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","Heart",23219,"Other",0
"420",360,"Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","Heart",23219,"Unknown",0
"421",361,"Medical University of South Carolina (SCMU)","SCMU","TX1","Heart",29425,"Asian or Pacific Islander",2.7777777778
"422",362,"Medical University of South Carolina (SCMU)","SCMU","TX1","Heart",29425,"Black or African American",47.222222222
"423",363,"Medical University of South Carolina (SCMU)","SCMU","TX1","Heart",29425,"Hispanic or Latinx",0
"424",364,"Medical University of South Carolina (SCMU)","SCMU","TX1","Heart",29425,"White or Caucasian",50
"425",365,"Medical University of South Carolina (SCMU)","SCMU","TX1","Heart",29425,"Other",0
"426",366,"Medical University of South Carolina (SCMU)","SCMU","TX1","Heart",29425,"Unknown",0
"427",367,"Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","Heart",77030,"Asian or Pacific Islander",3.5087719298
"428",368,"Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","Heart",77030,"Black or African American",50.877192982
"429",369,"Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","Heart",77030,"Hispanic or Latinx",10.526315789
