"","...2","entire_name","ctr_cd","ctr_ty","org","zipcode","blood_type_category","blood_type_category_percent"
"279",229,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Heart",73112,"O",59.090909091
"280",230,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Heart",73112,"Unknown",0
"281",231,"Intermountain Medical Center (UTLD)","UTLD","TX1","Heart",84107,"AB",0
"282",232,"Intermountain Medical Center (UTLD)","UTLD","TX1","Heart",84107,"A",17.647058824
"283",233,"Intermountain Medical Center (UTLD)","UTLD","TX1","Heart",84107,"B",11.764705882
"284",234,"Intermountain Medical Center (UTLD)","UTLD","TX1","Heart",84107,"O",70.588235294
"285",235,"Intermountain Medical Center (UTLD)","UTLD","TX1","Heart",84107,"Unknown",0
"286",236,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Heart",33136,"AB",2.7027027027
"287",237,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Heart",33136,"A",32.432432432
"288",238,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Heart",33136,"B",2.7027027027
"289",239,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Heart",33136,"O",62.162162162
"290",240,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Heart",33136,"Unknown",0
"291",241,"Jewish Hospital (KYJH)","KYJH","TX1","Heart",40202,"AB",0
"292",242,"Jewish Hospital (KYJH)","KYJH","TX1","Heart",40202,"A",31.25
"293",243,"Jewish Hospital (KYJH)","KYJH","TX1","Heart",40202,"B",12.5
"294",244,"Jewish Hospital (KYJH)","KYJH","TX1","Heart",40202,"O",56.25
"295",245,"Jewish Hospital (KYJH)","KYJH","TX1","Heart",40202,"Unknown",0
"296",246,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Heart",21287,"AB",2.5641025641
"297",247,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Heart",21287,"A",23.076923077
"298",248,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Heart",21287,"B",15.384615385
"299",249,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Heart",21287,"O",58.974358974
"300",250,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Heart",21287,"Unknown",0
"301",251,"Keck Hospital of USC (CAUH)","CAUH","TX1","Heart",90033,"AB",0
"302",252,"Keck Hospital of USC (CAUH)","CAUH","TX1","Heart",90033,"A",41.666666667
"303",253,"Keck Hospital of USC (CAUH)","CAUH","TX1","Heart",90033,"B",0
"304",254,"Keck Hospital of USC (CAUH)","CAUH","TX1","Heart",90033,"O",58.333333333
"305",255,"Keck Hospital of USC (CAUH)","CAUH","TX1","Heart",90033,"Unknown",0
"306",256,"Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","Heart",38103,"AB",0
"307",257,"Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","Heart",38103,"A",20
"308",258,"Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","Heart",38103,"B",0
"309",259,"Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","Heart",38103,"O",80
"310",260,"Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","Heart",38103,"Unknown",0
"311",261,"Loma Linda University Medical Center (CALL)","CALL","TX1","Heart",92354,"AB",0
"312",262,"Loma Linda University Medical Center (CALL)","CALL","TX1","Heart",92354,"A",28.571428571
"313",263,"Loma Linda University Medical Center (CALL)","CALL","TX1","Heart",92354,"B",7.1428571429
"314",264,"Loma Linda University Medical Center (CALL)","CALL","TX1","Heart",92354,"O",64.285714286
"315",265,"Loma Linda University Medical Center (CALL)","CALL","TX1","Heart",92354,"Unknown",0
"316",266,"Loyola University Medical Center (ILLU)","ILLU","TX1","Heart",60153,"AB",0
"317",267,"Loyola University Medical Center (ILLU)","ILLU","TX1","Heart",60153,"A",33.333333333
"318",268,"Loyola University Medical Center (ILLU)","ILLU","TX1","Heart",60153,"B",0
"319",269,"Loyola University Medical Center (ILLU)","ILLU","TX1","Heart",60153,"O",66.666666667
"320",270,"Loyola University Medical Center (ILLU)","ILLU","TX1","Heart",60153,"Unknown",0
"321",271,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Heart",94304,"AB",0
"322",272,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Heart",94304,"A",28.571428571
"323",273,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Heart",94304,"B",14.285714286
"324",274,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Heart",94304,"O",57.142857143
"325",275,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Heart",94304,"Unknown",0
"326",276,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Heart",2114,"AB",0
"327",277,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Heart",2114,"A",40.740740741
"328",278,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Heart",2114,"B",7.4074074074
"329",279,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Heart",2114,"O",51.851851852
"330",280,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Heart",2114,"Unknown",0
"331",281,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Heart",32224,"AB",0
"332",282,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Heart",32224,"A",21.621621622
"333",283,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Heart",32224,"B",10.810810811
"334",284,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Heart",32224,"O",67.567567568
"335",285,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Heart",32224,"Unknown",0
"336",286,"Mayo Clinic Hospital (AZMC)","AZMC","TX1","Heart",85054,"AB",8.6956521739
"337",287,"Mayo Clinic Hospital (AZMC)","AZMC","TX1","Heart",85054,"A",21.739130435
"338",288,"Mayo Clinic Hospital (AZMC)","AZMC","TX1","Heart",85054,"B",17.391304348
"339",289,"Mayo Clinic Hospital (AZMC)","AZMC","TX1","Heart",85054,"O",52.173913043
"340",290,"Mayo Clinic Hospital (AZMC)","AZMC","TX1","Heart",85054,"Unknown",0
"341",291,"Medical City Dallas Hospital (TXHD)","TXHD","TX1","Heart",75230,"AB",0
"342",292,"Medical City Dallas Hospital (TXHD)","TXHD","TX1","Heart",75230,"A",12.5
"343",293,"Medical City Dallas Hospital (TXHD)","TXHD","TX1","Heart",75230,"B",43.75
"344",294,"Medical City Dallas Hospital (TXHD)","TXHD","TX1","Heart",75230,"O",43.75
"345",295,"Medical City Dallas Hospital (TXHD)","TXHD","TX1","Heart",75230,"Unknown",0
"346",296,"Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","Heart",23219,"AB",2.380952381
"347",297,"Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","Heart",23219,"A",23.80952381
"348",298,"Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","Heart",23219,"B",9.5238095238
"349",299,"Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","Heart",23219,"O",64.285714286
"350",300,"Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","Heart",23219,"Unknown",0
"351",301,"Medical University of South Carolina (SCMU)","SCMU","TX1","Heart",29425,"AB",2.7777777778
"352",302,"Medical University of South Carolina (SCMU)","SCMU","TX1","Heart",29425,"A",22.222222222
"353",303,"Medical University of South Carolina (SCMU)","SCMU","TX1","Heart",29425,"B",16.666666667
"354",304,"Medical University of South Carolina (SCMU)","SCMU","TX1","Heart",29425,"O",58.333333333
"355",305,"Medical University of South Carolina (SCMU)","SCMU","TX1","Heart",29425,"Unknown",0
"356",306,"Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","Heart",77030,"AB",0
"357",307,"Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","Heart",77030,"A",24.561403509
"358",308,"Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","Heart",77030,"B",10.526315789
"359",309,"Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","Heart",77030,"O",64.912280702
"360",310,"Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","Heart",77030,"Unknown",0
"361",311,"Memorial Regional Hospital (FLMR)","FLMR","TX1","Heart",33021,"AB",0
"362",312,"Memorial Regional Hospital (FLMR)","FLMR","TX1","Heart",33021,"A",17.647058824
"363",313,"Memorial Regional Hospital (FLMR)","FLMR","TX1","Heart",33021,"B",17.647058824
"364",314,"Memorial Regional Hospital (FLMR)","FLMR","TX1","Heart",33021,"O",64.705882353
"365",315,"Memorial Regional Hospital (FLMR)","FLMR","TX1","Heart",33021,"Unknown",0
"366",316,"Memorial Regional Hospital/Joe DiMaggio Children's Hospital (FLJD)","FLJD","TX1","Heart",NA,"AB",0
"367",317,"Memorial Regional Hospital/Joe DiMaggio Children's Hospital (FLJD)","FLJD","TX1","Heart",NA,"A",50
"368",318,"Memorial Regional Hospital/Joe DiMaggio Children's Hospital (FLJD)","FLJD","TX1","Heart",NA,"B",16.666666667
"369",319,"Memorial Regional Hospital/Joe DiMaggio Children's Hospital (FLJD)","FLJD","TX1","Heart",NA,"O",33.333333333
"370",320,"Memorial Regional Hospital/Joe DiMaggio Children's Hospital (FLJD)","FLJD","TX1","Heart",NA,"Unknown",0
"371",321,"Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","Heart",78229,"AB",0
"372",322,"Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","Heart",78229,"A",26.086956522
"373",323,"Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","Heart",78229,"B",8.6956521739
"374",324,"Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","Heart",78229,"O",65.217391304
"375",325,"Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","Heart",78229,"Unknown",0
"376",326,"Montefiore Medical Center (NYMA)","NYMA","TX1","Heart",10467,"AB",9.8039215686
"377",327,"Montefiore Medical Center (NYMA)","NYMA","TX1","Heart",10467,"A",17.647058824
"378",328,"Montefiore Medical Center (NYMA)","NYMA","TX1","Heart",10467,"B",13.725490196
"379",329,"Montefiore Medical Center (NYMA)","NYMA","TX1","Heart",10467,"O",58.823529412
"380",330,"Montefiore Medical Center (NYMA)","NYMA","TX1","Heart",10467,"Unknown",0
"381",331,"Mount Sinai Medical Center (NYMS)","NYMS","TX1","Heart",10029,"AB",3.3707865169
"382",332,"Mount Sinai Medical Center (NYMS)","NYMS","TX1","Heart",10029,"A",28.08988764
"383",333,"Mount Sinai Medical Center (NYMS)","NYMS","TX1","Heart",10029,"B",17.97752809
"384",334,"Mount Sinai Medical Center (NYMS)","NYMS","TX1","Heart",10029,"O",50.561797753
"385",335,"Mount Sinai Medical Center (NYMS)","NYMS","TX1","Heart",10029,"Unknown",0
"386",336,"MUSC Children's Hospital (SCCH)","SCCH","TX1","Heart",NA,"AB",0
"387",337,"MUSC Children's Hospital (SCCH)","SCCH","TX1","Heart",NA,"A",26.666666667
"388",338,"MUSC Children's Hospital (SCCH)","SCCH","TX1","Heart",NA,"B",20
"389",339,"MUSC Children's Hospital (SCCH)","SCCH","TX1","Heart",NA,"O",53.333333333
"390",340,"MUSC Children's Hospital (SCCH)","SCCH","TX1","Heart",NA,"Unknown",0
"391",341,"Nationwide Children's Hospital (OHCH)","OHCH","TX1","Heart",43205,"AB",0
"392",342,"Nationwide Children's Hospital (OHCH)","OHCH","TX1","Heart",43205,"A",16.666666667
"393",343,"Nationwide Children's Hospital (OHCH)","OHCH","TX1","Heart",43205,"B",0
"394",344,"Nationwide Children's Hospital (OHCH)","OHCH","TX1","Heart",43205,"O",83.333333333
"395",345,"Nationwide Children's Hospital (OHCH)","OHCH","TX1","Heart",43205,"Unknown",0
"396",346,"New York University Medical Center (NYUC)","NYUC","TX1","Heart",10016,"AB",0
"397",347,"New York University Medical Center (NYUC)","NYUC","TX1","Heart",10016,"A",29.166666667
"398",348,"New York University Medical Center (NYUC)","NYUC","TX1","Heart",10016,"B",12.5
"399",349,"New York University Medical Center (NYUC)","NYUC","TX1","Heart",10016,"O",58.333333333
"400",350,"New York University Medical Center (NYUC)","NYUC","TX1","Heart",10016,"Unknown",0
"401",351,"Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","Heart",7112,"AB",2.7777777778
"402",352,"Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","Heart",7112,"A",38.888888889
"403",353,"Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","Heart",7112,"B",8.3333333333
"404",354,"Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","Heart",7112,"O",50
"405",355,"Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","Heart",7112,"Unknown",0
"406",356,"North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","Heart",11030,"AB",6.25
"407",357,"North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","Heart",11030,"A",25
"408",358,"North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","Heart",11030,"B",0
"409",359,"North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","Heart",11030,"O",68.75
"410",360,"North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","Heart",11030,"Unknown",0
"411",361,"Northwestern Memorial Hospital (ILNM)","ILNM","TX1","Heart",60611,"AB",1.9230769231
"412",362,"Northwestern Memorial Hospital (ILNM)","ILNM","TX1","Heart",60611,"A",26.923076923
"413",363,"Northwestern Memorial Hospital (ILNM)","ILNM","TX1","Heart",60611,"B",7.6923076923
"414",364,"Northwestern Memorial Hospital (ILNM)","ILNM","TX1","Heart",60611,"O",63.461538462
"415",365,"Northwestern Memorial Hospital (ILNM)","ILNM","TX1","Heart",60611,"Unknown",0
"416",366,"Norton Children's Hospital (KYKC)","KYKC","TX1","Heart",40202,"AB",0
"417",367,"Norton Children's Hospital (KYKC)","KYKC","TX1","Heart",40202,"A",0
"418",368,"Norton Children's Hospital (KYKC)","KYKC","TX1","Heart",40202,"B",0
"419",369,"Norton Children's Hospital (KYKC)","KYKC","TX1","Heart",40202,"O",100
"420",370,"Norton Children's Hospital (KYKC)","KYKC","TX1","Heart",40202,"Unknown",0
"421",371,"NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","Heart",10032,"AB",1.0204081633
"422",372,"NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","Heart",10032,"A",34.693877551
"423",373,"NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","Heart",10032,"B",9.1836734694
"424",374,"NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","Heart",10032,"O",55.102040816
"425",375,"NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","Heart",10032,"Unknown",0
"426",376,"Ochsner Foundation Hospital (LAOF)","LAOF","TX1","Heart",70121,"AB",3.2786885246
"427",377,"Ochsner Foundation Hospital (LAOF)","LAOF","TX1","Heart",70121,"A",26.229508197
"428",378,"Ochsner Foundation Hospital (LAOF)","LAOF","TX1","Heart",70121,"B",11.475409836
"429",379,"Ochsner Foundation Hospital (LAOF)","LAOF","TX1","Heart",70121,"O",59.016393443
"430",380,"Ochsner Foundation Hospital (LAOF)","LAOF","TX1","Heart",70121,"Unknown",0
"431",381,"Ohio State University Medical Center (OHOU)","OHOU","TX1","Heart",43210,"AB",0
"432",382,"Ohio State University Medical Center (OHOU)","OHOU","TX1","Heart",43210,"A",25
"433",383,"Ohio State University Medical Center (OHOU)","OHOU","TX1","Heart",43210,"B",8.3333333333
"434",384,"Ohio State University Medical Center (OHOU)","OHOU","TX1","Heart",43210,"O",66.666666667
"435",385,"Ohio State University Medical Center (OHOU)","OHOU","TX1","Heart",43210,"Unknown",0
"436",386,"Oregon Health & Science University (ORUO)","ORUO","TX1","Heart",97239,"AB",0
"437",387,"Oregon Health & Science University (ORUO)","ORUO","TX1","Heart",97239,"A",0
"438",388,"Oregon Health & Science University (ORUO)","ORUO","TX1","Heart",97239,"B",33.333333333
"439",389,"Oregon Health & Science University (ORUO)","ORUO","TX1","Heart",97239,"O",66.666666667
"440",390,"Oregon Health & Science University (ORUO)","ORUO","TX1","Heart",97239,"Unknown",0
"441",391,"Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","Heart",17033,"AB",0
"442",392,"Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","Heart",17033,"A",22.222222222
"443",393,"Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","Heart",17033,"B",0
"444",394,"Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","Heart",17033,"O",77.777777778
"445",395,"Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","Heart",17033,"Unknown",0
"446",396,"Phoenix Children's Hospital (AZCH)","AZCH","TX1","Heart",85016,"AB",0
"447",397,"Phoenix Children's Hospital (AZCH)","AZCH","TX1","Heart",85016,"A",20
"448",398,"Phoenix Children's Hospital (AZCH)","AZCH","TX1","Heart",85016,"B",0
"449",399,"Phoenix Children's Hospital (AZCH)","AZCH","TX1","Heart",85016,"O",80
"450",400,"Phoenix Children's Hospital (AZCH)","AZCH","TX1","Heart",85016,"Unknown",0
"451",401,"Piedmont Hospital (GAPH)","GAPH","TX1","Heart",30309,"AB",5
"452",402,"Piedmont Hospital (GAPH)","GAPH","TX1","Heart",30309,"A",15
"453",403,"Piedmont Hospital (GAPH)","GAPH","TX1","Heart",30309,"B",15
"454",404,"Piedmont Hospital (GAPH)","GAPH","TX1","Heart",30309,"O",65
"455",405,"Piedmont Hospital (GAPH)","GAPH","TX1","Heart",30309,"Unknown",0
"456",406,"Primary Children's Hospital (UTPC)","UTPC","TX1","Heart",84113,"AB",0
"457",407,"Primary Children's Hospital (UTPC)","UTPC","TX1","Heart",84113,"A",33.333333333
"458",408,"Primary Children's Hospital (UTPC)","UTPC","TX1","Heart",84113,"B",33.333333333
"459",409,"Primary Children's Hospital (UTPC)","UTPC","TX1","Heart",84113,"O",33.333333333
"460",410,"Primary Children's Hospital (UTPC)","UTPC","TX1","Heart",84113,"Unknown",0
"461",411,"Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","Heart",99204,"AB",0
"462",412,"Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","Heart",99204,"A",31.818181818
"463",413,"Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","Heart",99204,"B",13.636363636
"464",414,"Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","Heart",99204,"O",54.545454545
"465",415,"Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","Heart",99204,"Unknown",0
"466",416,"Rady Children's Hospital and Health Center (CACH)","CACH","TX1","Heart",92024,"AB",0
"467",417,"Rady Children's Hospital and Health Center (CACH)","CACH","TX1","Heart",92024,"A",0
"468",418,"Rady Children's Hospital and Health Center (CACH)","CACH","TX1","Heart",92024,"B",0
"469",419,"Rady Children's Hospital and Health Center (CACH)","CACH","TX1","Heart",92024,"O",100
"470",420,"Rady Children's Hospital and Health Center (CACH)","CACH","TX1","Heart",92024,"Unknown",0
"471",421,"Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","Heart",8901,"AB",14.285714286
"472",422,"Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","Heart",8901,"A",28.571428571
"473",423,"Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","Heart",8901,"B",28.571428571
"474",424,"Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","Heart",8901,"O",28.571428571
"475",425,"Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","Heart",8901,"Unknown",0
"476",426,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Heart",55902,"AB",1.1904761905
"477",427,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Heart",55902,"A",36.904761905
"478",428,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Heart",55902,"B",10.714285714
"479",429,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Heart",55902,"O",51.19047619
"480",430,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Heart",55902,"Unknown",0
"481",431,"Saint Thomas Hospital (TNST)","TNST","TX1","Heart",37205,"AB",0
"482",432,"Saint Thomas Hospital (TNST)","TNST","TX1","Heart",37205,"A",20
"483",433,"Saint Thomas Hospital (TNST)","TNST","TX1","Heart",37205,"B",20
"484",434,"Saint Thomas Hospital (TNST)","TNST","TX1","Heart",37205,"O",60
"485",435,"Saint Thomas Hospital (TNST)","TNST","TX1","Heart",37205,"Unknown",0
"486",436,"Scott and White Memorial Hospital (TXSW)","TXSW","TX1","Heart",76508,"AB",0
"487",437,"Scott and White Memorial Hospital (TXSW)","TXSW","TX1","Heart",76508,"A",22.222222222
